Country Name,Country Code,Region,Income Group,Languages,Year,GDP at market prices (current US$),"Population, total",GDP per capita (current US$),Internet users (per 100 people),"Enrolment in secondary education, both sexes (number)","Enrolment in tertiary education, all programmes, both sexes (number)",Projection: Population age 15-19 by highest level of educational attainment. Lower Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Upper Secondary. Total,Projection: Population age 15-19 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 20-24 by highest level of educational attainment. Post Secondary. Total,Projection: Population age 25-29 by highest level of educational attainment. Post Secondary. Total
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2001,5489608299.66445,1754935.0,3128.09779260454,3.430886787,163354.0,14582.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2002,5438857106.73536,1779953.0,3055.61838247154,3.385922351,166089.0,15641.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2003,7511582173.37724,1804339.0,4163.06590578447,3.345190174,167919.0,18608.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2004,8957467706.5354,1829330.0,4896.58383481133,3.304889253,171488.0,20011.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2005,9931134940.51346,1855852.0,5351.25373171646,3.262554036,173027.0,19655.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2006,10126940513.3125,1884238.0,5374.55486690776,4.289932975,176902.0,21738.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2007,10939053367.1521,1914414.0,5714.0479369416,5.28,178314.0,22257.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2008,10945070441.9283,1946351.0,5623.37956613594,6.25,168220.0,31129.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2009,10267133177.7334,1979882.0,5185.72984538137,6.15,,47889.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2010,12786654365.8738,2014866.0,6346.15620387349,6.0,,42366.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2011,15682926895.9668,2051339.0,7645.21461151315,9.0,,37859.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2012,14686278707.4589,2089315.0,7029.23145024034,16.0,,46613.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2013,14915780538.6724,2128507.0,7007.62578590176,30.0,,57447.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2014,16259445052.5565,2168573.0,7497.76237763566,36.74474744,,55128.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2015,14430573505.3797,2209197.0,6532.04467749128,37.31205037,,60583.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2016,15581137273.7728,2250260.0,6924.14977548052,39.36299738,,51573.0,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2017,,,,,,,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2020,,,,,,,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2025,,,,,,,,,,,,
Botswana,BWA,Sub-Saharan Africa,Upper middle income,"Setswana 77.3%, Sekalanga 7.4%, Shekgalagadi 3.4%, English (official) 2.8%, Zezuru/Shona 2%, Sesarwa 1.7%, Sembukushu 1.6%, Ndebele 1%, other 2.8% (2011 est.)",2030,,,,,,,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2000,655421153320.579,175287587.0,3739.1190359679,2.870685159,,2781328.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2001,559372502338.237,177750670.0,3146.95017654919,4.528494869,,3125745.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2002,507962741819.919,180151021.0,2819.6495307119,9.149425086,26789210.0,3582105.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2003,558320116997.075,182482149.0,3059.58758189041,13.2075861,24592568.0,3994422.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2004,669316239316.239,184738458.0,3623.04766729318,19.07367227,25155104.0,4275027.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2005,891629970423.924,186917361.0,4770.1827462882,21.02274725,24863112.0,4572297.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2006,1107640325472.35,189012412.0,5860.14597534658,28.17838018,,,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2007,1397084381901.29,191026637.0,7313.55796155951,30.88,23423870.0,5272877.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2008,1695824517395.57,192979029.0,8787.61037498832,33.83,23645668.0,5958135.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2009,1667019605881.76,194895996.0,8553.38047007269,39.22,23616942.0,6115138.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2010,2208871646202.82,196796269.0,11224.1540829355,40.65,23538716.0,6552707.0,7569770.0,2812210.0,7821360.0,58260.0,930520.0,2274330.0
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2011,2616201578192.25,198686688.0,13167.4728917533,45.69,23399408.0,6929324.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2012,2465188674415.03,200560983.0,12291.4668523291,48.56,23134072.0,7241405.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2013,2472806919901.67,202408632.0,12216.9044643396,51.04,24881382.0,7541112.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2014,2455993200170.0,204213133.0,12026.6173095243,54.55100188,24224944.0,8072146.0,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2015,1803652649613.75,205962108.0,8757.20620228724,58.32795173,23501784.0,8285475.0,9319840.0,3219170.0,8056260.0,66580.0,959870.0,2402510.0
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2016,1796186586414.45,207652865.0,8649.94849175062,59.68274736,,,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2017,,,,,,,,,,,,
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2020,,,,,,,9557930.0,3477870.0,9031330.0,72040.0,1096700.0,2508790.0
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2025,,,,,,,8606030.0,3314010.0,9538910.0,68770.0,1188130.0,2865780.0
Brazil,BRA,Latin America & Caribbean,Upper middle income,"Portuguese (official and most widely spoken language); note - less common languages include Spanish (border areas and schools), German, Italian, Japanese, English, and a large number of minor Amerindian languages",2030,,,,,,,8560910.0,3502790.0,8835880.0,72820.0,1135320.0,3103950.0
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2000,6001153306.2645,333241.0,18008.4482589612,8.996284534,35209.0,3984.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2001,5601090584.36122,340117.0,16468.1288626009,12.91776908,36986.0,4479.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2002,5843329107.56171,346867.0,16846.0219841083,15.32987986,38692.0,4418.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2003,6557333084.60567,353389.0,18555.5664851075,19.59500322,40022.0,4546.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2004,7872333215.00414,359523.0,21896.6052658777,29.71560414,42167.0,4917.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2005,9531402847.87311,365158.0,26102.1334542119,36.46639195,43900.0,5023.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2006,11470703002.0769,370250.0,30980.9669198566,42.18634916,45887.0,5094.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2007,12247694247.2298,374864.0,32672.3671711068,44.68,46173.0,5284.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2008,14393099068.5859,379252.0,37951.2805959782,46.0,46826.0,5607.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2009,10732366286.2643,383772.0,27965.4750379503,49.0,48119.0,6107.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2010,13707370737.0737,388662.0,35268.1011703581,53.0,48724.0,5776.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2011,18525319977.7407,394013.0,47017.0273004715,56.0,49916.0,6626.0,,,,,,
Brunei Darussalam,BRN,East Asia & Pacific,High income: nonOECD,"Malay (Bahasa Melayu) (official), English, Chinese dialects",2012,19048495518.5659,399748.0,47651.2590896413,60.27306504,52396.0,8336.0,,,,,,
